epoch,train_loss,train_error,test_loss,test_error, learning_rate
001,0.249730,1.000000,0.24062,1.00000
002,0.232364,1.000000,0.22168,1.00000
003,0.211232,1.000000,0.19780,1.00000
004,0.185046,0.992500,0.16904,0.93437
005,0.154685,0.818750,0.13747,0.68563
006,0.123428,0.303125,0.10742,0.15063
007,0.095611,0.205000,0.08268,0.15313
008,0.073891,0.180000,0.06444,0.15750
009,0.058372,0.155625,0.05180,0.16438
010,0.047721,0.159375,0.04315,0.16875
011,0.040408,0.163750,0.03716,0.17312
012,0.035291,0.166875,0.03291,0.17375
013,0.031604,0.166875,0.02978,0.17312
014,0.028860,0.166875,0.02742,0.17312
015,0.026756,0.166875,0.02558,0.16938
016,0.025096,0.163125,0.02410,0.16688
017,0.023751,0.161875,0.02289,0.16438
018,0.022635,0.160000,0.02187,0.16375
019,0.021692,0.158125,0.02101,0.16125
020,0.020880,0.158125,0.02025,0.15812
021,0.020170,0.155000,0.01959,0.15812
022,0.019541,0.155000,0.01900,0.15687
023,0.018978,0.154375,0.01847,0.15687
024,0.018467,0.154375,0.01799,0.15563
025,0.018002,0.153750,0.01755,0.15563
026,0.017574,0.153125,0.01714,0.15313
027,0.017178,0.152500,0.01676,0.15313
028,0.016810,0.152500,0.01641,0.15313
029,0.016466,0.152500,0.01608,0.15313
030,0.016145,0.152500,0.01577,0.15313
031,0.015843,0.152500,0.01548,0.15125
032,0.015559,0.151250,0.01521,0.15125
033,0.015291,0.151250,0.01495,0.15125
034,0.015038,0.151250,0.01471,0.15125
035,0.014799,0.151250,0.01448,0.15125
036,0.014574,0.151250,0.01427,0.15125
037,0.014360,0.151250,0.01406,0.15125
038,0.014158,0.151250,0.01387,0.15125
039,0.013966,0.151250,0.01368,0.15063
040,0.013783,0.150625,0.01351,0.15063
041,0.013610,0.150625,0.01334,0.15063
042,0.013445,0.150625,0.01318,0.15063
043,0.013288,0.150625,0.01303,0.15063
044,0.013139,0.150625,0.01289,0.15063
045,0.012997,0.150625,0.01275,0.15063
046,0.012861,0.150625,0.01262,0.15063
047,0.012732,0.150625,0.01250,0.15063
048,0.012609,0.150625,0.01238,0.15063
049,0.012491,0.150625,0.01226,0.15063
050,0.012378,0.150625,0.01215,0.15063
051,0.012271,0.150625,0.01205,0.15063
052,0.012168,0.150625,0.01195,0.15063
053,0.012069,0.150000,0.01186,0.15063
054,0.011974,0.150000,0.01176,0.15063
055,0.011883,0.150000,0.01168,0.15000
056,0.011796,0.150000,0.01159,0.15000
057,0.011712,0.150000,0.01151,0.14938
058,0.011631,0.150000,0.01143,0.14938
059,0.011554,0.150000,0.01136,0.14938
060,0.011479,0.150000,0.01128,0.14875
061,0.011406,0.150000,0.01121,0.14875
062,0.011337,0.150000,0.01114,0.14875
063,0.011269,0.150000,0.01108,0.14875
064,0.011204,0.149375,0.01101,0.14875
065,0.011141,0.149375,0.01095,0.14812
066,0.011079,0.148750,0.01089,0.14812
067,0.011020,0.148750,0.01084,0.14812
068,0.010962,0.148750,0.01078,0.14812
069,0.010906,0.148750,0.01072,0.14812
070,0.010851,0.148750,0.01067,0.14812
071,0.010798,0.148750,0.01062,0.14812
072,0.010747,0.148750,0.01057,0.14812
073,0.010696,0.148750,0.01052,0.14812
074,0.010647,0.148750,0.01047,0.14812
075,0.010599,0.148125,0.01042,0.14812
076,0.010552,0.148125,0.01038,0.14750
077,0.010506,0.148125,0.01033,0.14562
078,0.010462,0.147500,0.01029,0.14562
079,0.010418,0.147500,0.01025,0.14562
080,0.010375,0.147500,0.01020,0.14562
