epoch,train_loss,train_error,test_loss,test_error, learning_rate
001,0.244884,1.000000,0.24333,1.00000
002,0.242026,1.000000,0.24048,1.00000
003,0.239136,1.000000,0.23761,1.00000
004,0.236196,1.000000,0.23471,1.00000
005,0.233445,1.000000,0.23181,1.00000
006,0.230316,1.000000,0.22888,1.00000
007,0.227470,1.000000,0.22592,1.00000
008,0.224718,1.000000,0.22294,1.00000
009,0.221395,1.000000,0.21990,1.00000
010,0.218393,1.000000,0.21682,1.00000
011,0.215163,1.000000,0.21368,1.00000
012,0.212293,0.981250,0.21051,0.96500
013,0.208747,0.910625,0.20726,0.85750
014,0.205515,0.769375,0.20396,0.69250
015,0.202344,0.620000,0.20058,0.55250
016,0.198577,0.440625,0.19713,0.41500
017,0.195629,0.362500,0.19365,0.36250
018,0.191815,0.303750,0.19008,0.32750
019,0.188062,0.286250,0.18643,0.31750
020,0.184849,0.276250,0.18274,0.30500
021,0.180542,0.272500,0.17895,0.29500
022,0.177093,0.272500,0.17513,0.28750
023,0.173084,0.264375,0.17123,0.28000
024,0.169012,0.248750,0.16726,0.27750
025,0.164448,0.249375,0.16321,0.27250
026,0.160867,0.247500,0.15913,0.27250
027,0.156356,0.246875,0.15500,0.27250
028,0.151533,0.235000,0.15080,0.27250
029,0.147979,0.245000,0.14660,0.27250
030,0.144380,0.245000,0.14242,0.27250
031,0.138741,0.226875,0.13817,0.27000
032,0.135551,0.256875,0.13398,0.27000
033,0.130651,0.228125,0.12977,0.26750
034,0.127559,0.248750,0.12562,0.26750
035,0.122697,0.242500,0.12149,0.26500
036,0.117805,0.233750,0.11739,0.26500
037,0.113952,0.230625,0.11334,0.26500
038,0.109805,0.233125,0.10937,0.26250
039,0.106201,0.233750,0.10549,0.26000
040,0.102212,0.227500,0.10169,0.26000
041,0.099012,0.241875,0.09798,0.26000
042,0.094091,0.230625,0.09435,0.26000
043,0.090394,0.231250,0.09083,0.26000
044,0.087181,0.231875,0.08742,0.26000
045,0.083882,0.233125,0.08414,0.26000
046,0.080173,0.221875,0.08096,0.25750
047,0.077674,0.231875,0.07790,0.25750
048,0.073581,0.213750,0.07495,0.25750
049,0.072072,0.235000,0.07213,0.25750
050,0.069035,0.229375,0.06942,0.25750
051,0.066459,0.243750,0.06684,0.25750
052,0.063802,0.235000,0.06436,0.25750
053,0.062071,0.242500,0.06200,0.25500
054,0.058130,0.224375,0.05976,0.25500
055,0.056967,0.242500,0.05762,0.25500
056,0.055386,0.235625,0.05556,0.25500
057,0.053096,0.241875,0.05361,0.25500
058,0.050219,0.223750,0.05174,0.25500
059,0.049329,0.236875,0.04997,0.25500
060,0.046772,0.228125,0.04828,0.25500
061,0.045400,0.233125,0.04669,0.25500
062,0.045239,0.255625,0.04514,0.25500
063,0.042316,0.223750,0.04368,0.25250
064,0.040555,0.230000,0.04230,0.25500
065,0.039850,0.230000,0.04096,0.25500
066,0.037103,0.216250,0.03972,0.25500
067,0.036744,0.221875,0.03851,0.25500
068,0.036778,0.233750,0.03733,0.25500
069,0.034257,0.210000,0.03623,0.25500
070,0.033655,0.229375,0.03517,0.25500
071,0.032863,0.227500,0.03414,0.25250
072,0.031472,0.223125,0.03318,0.25250
073,0.029882,0.211875,0.03228,0.25250
074,0.030603,0.241250,0.03140,0.25250
075,0.029244,0.233750,0.03056,0.25000
076,0.028610,0.231250,0.02976,0.25000
077,0.028661,0.246875,0.02897,0.25000
078,0.026556,0.220625,0.02826,0.25000
079,0.026534,0.235000,0.02757,0.24500
080,0.026472,0.231875,0.02689,0.24500
